Probeset_ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID	RefSeq_Transcript_ID
1392503_at	RNA binding motif protein 22	Rbm22	307410	NM_001025676
1392504_at	similar to RIKEN cDNA 1600012F09	RGD1306613	306994	NM_001107356
1392505_at	PDS5, regulator of cohesion maintenance, homolog A (S. cerevisiae)	Pds5a	305343	NM_001083624
1392506_at	crystallin, zeta (quinone reductase)-like 1	Cryzl1	288256	NM_001013044
1392507_at			NaN	
1392508_at	exoribonuclease 1	Eri1	361159	NM_001014143
1392509_at	Cas-Br-M (murine) ecotropic retroviral transforming sequence-like 1	Cbll1	314028	NM_001108018
1392510_at	family with sequence similarity 180, member A	Fam180a	362336	NM_001108621
1392511_at	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor	Taf2	170844	NM_133319
1392512_at	histone cluster 3, H2ba	Hist3h2ba	303175	NM_001111127
1392513_at	similar to hypothetical protein FLJ11305	RGD1307041	361182	NM_001169144
1392514_at	brix domain containing 1	Bxdc1	294436	NM_001106391
10309024581752_ a/t/   r e c e p t o r   a c t i v i t y   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 4 8 8   / /   b i n d i n g   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n	killer cell lectin-like receptor, subfamily A, member 17 /// immunoreceptor Ly49si3-like /// hypothetical protein LOC497796 /// similar to immunoreceptor Ly49si1 /// Ly49 inhibitory receptor 5 /// immunoreceptor Ly49si1 /// immunoreceptor Ly49si2 /// immunoreceptor Ly49si3 /// similar to immunoreceptor Ly49si3	Klra17 /// LOC100364751 /// LOC497796 /// LOC502907 /// Ly49i5 /// Ly49si1 /// Ly49si2 /// Ly49si3 /// RGD1561306	100364751	/// 494206 /// 494207 /// 494209 /// 494211 /// 497796 /// 502904 /// 502907 /// 690045
1392516_a_at	StAR-related lipid transfer (START) domain containing 4	Stard4	291699	NM_001106159
1392517_at	basic leucine zipper nuclear factor 1	Blzf1	498266	NM_001017494
1392518_at	transmembrane protein 184B	Tmem184b	362959	NM_001173370 /// XM_001076493 /// XM_343289
1392519_at			NaN	
1392520_at	deleted in liver cancer 1	Dlc1	58834	NM_001127446
1392521_at			NaN	
1392522_at	nuclear undecaprenyl pyrophosphate synthase 1 homolog (S. cerevisiae)	Nus1	294400	NM_001164157
1392523_at	Son DNA binding protein	Son	304092	NM_001170327 /// NM_001170328
1392524_at	tripartite motif-containing 23	Trim23	81002	NM_001100637 /// XM_001064069 /// XM_342183
1392525_at			NaN	
1392526_at			NaN	
1392527_at	similar to homolog of yeast TIM14 isoform c	RGD1560220	502525	NM_001134640
1392528_at	Granulocyte-macrophage colony stimulating receptor alpha	Csf2ra	652957	NM_001037660
1392529_at	sprouty homolog 4 (Drosophila)	Spry4	291610	NM_001106150
1392530_at	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1	Ndufc1	689938	XM_001072602
1392531_at	tocopherol (alpha) transfer protein-like	Ttpal	296349	NM_001106537
1392532_at	Kinesin family member 2A	Kif2a	84391	XM_001065116 /// XM_001065173 /// XM_002729004 /// XM_345150
1392533_at	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	Nars2	293128	NM_001034921
1392534_at	prostate transmembrane protein, androgen induced 1	Pmepa1	311676	NM_001107807
1392535_at	pyrroline-5-carboxylate reductase-like	Pycrl	300035	NM_001011993
1392536_at			NaN	
1392537_at	similar to Rho guanine nucleotide exchange factor (GEF) 10-like	LOC684811	684811	XR_085844
1392538_at	signal peptide peptidase 3	Sppl3	360822	XR_085589 /// XR_085997
1392539_at	biliverdin reductase B (flavin reductase (NADPH))	Blvrb	292737	NM_001106236
1392540_at			NaN	
1392541_at	gamma-glutamyl cyclotransferase	Ggct	362368	NM_001108629
1392542_at	CDC42 small effector 2	Cdc42se2	691031	NM_001126089
1392543_at	retinoblastoma binding protein 4 /// similar to retinoblastoma binding protein 4	Rbbp4 /// RGD1563620	310511	/// 313048
1392544_at	rcd1 (required for cell differentiation) homolog 1 (S. pombe)	Rqcd1	301513	NM_001009357
1392545_at	transcription factor AP-2 beta	Tcfap2b	301285	NM_001106896
1392546_at			NaN	
1392547_at	hypothetical LOC302884	MGC105649	302884	NM_001008518
10309023574283_ a/t/   R N A   b i n d i n g   / /   n o t   r e c o r d e d   / / /   0 0 0 5 4 8 8   / /   b i n d i n g   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 5 1 5   / /   p r o t e i n   b i n d i n g   / /   i n f e r r e d   f r o m   e l e c t r o n i c   a n n o t a t i o n   / / /   0 0 0 5 5 1 5   / /   p r o t e i n   b i n d i n g   / /   n o t   r e c o r d e d	CWC22 spliceosome-associated protein homolog (S. cerevisiae) /// hypothetical protein LOC500684	Cwc22 /// LOC500684	362153	/// 500684
1392549_at			NaN	
1392550_at	Dapper, antagonist of beta-catenin, homolog 1 (Xenopus laevis)	Dact1	500666	XM_001077448 /// XM_002726752 /// XM_002729635 /// XM_576044
1392551_at	Zinc finger protein ZFP	LOC503192	503192	XM_001077756 /// XM_578715
1392552_at	GATA zinc finger domain containing 2B	Gatad2b	310614	NM_001024888
1392553_at	ADAMTS-like 5	Adamtsl5	314626	NM_001108071
1392554_a_at			NaN	
1392555_at	Ets variant 1	Etv1	362733	NM_001108709 /// NM_001163156
1392556_at	shroom family member 3	Shroom3	305230	NM_001100889
1392557_at			NaN	
1392558_at	protein phosphatase 2, regulatory subunit B', epsilon isoform	Ppp2r5e	299147	NM_001106740
1392559_at	UHRF1 binding protein 1-like	Uhrf1bp1l	363009	NM_001108753
1392560_at	phosphatidylinositol-4-phosphate 5-kinase, type 1, alpha	Pip5k1a	365865	NM_001042621
1392561_at	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor	LOC100360100	100360100	XM_002725301 /// XM_002728492
1392562_at	family with sequence similarity 128, member B	Fam128b	287929	NM_001105860
1392563_at	proline rich 5 (renal)	Prr5	315189	NM_001012121
1392564_at	myeloid/lymphoid or mixed-lineage leukemia 5 (trithorax homolog, Drosophila)	Mll5	311968	XM_001059700 /// XM_231287
1392565_at	PTPRF interacting protein, binding protein 1 (liprin beta 1)	Ppfibp1	312855	NM_001107896
1392566_at			NaN	
1392567_at			NaN	
1392568_at	similar to TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor	RGD1562272	303433	XM_001081219 /// XM_220843
1392569_at			NaN	
1392570_at	ATP-binding cassette, sub-family D (ALD), member 4	Abcd4	299196	NM_001013100
1392571_at	vacuolar protein sorting 13 homolog A (S. cerevisiae)	Vps13a	309243	NM_001100975
1392572_at	Musashi homolog 2 (Drosophila)	Msi2	360596	XM_001081205 /// XM_340876
1392573_at	ubiquitin-conjugating enzyme E2A (RAD6 homolog)	Ube2a	298317	NM_001013933
1392574_at	zinc finger protein 287	Znf287	303212	NM_001107008
1392575_at	Zinc finger protein 654	Znf654	288354	XM_001063334 /// XM_237855
1392576_at	similar to protein C33A12.3	RGD1359508	361941	NM_001009707
1392577_at	mitogen activated protein kinase kinase kinase 3	Map3k3	303604	NM_001107058
1392578_at			NaN	
1392579_at	oligonucleotide/oligosaccharide-binding fold containing 2A	Obfc2a	363227	NM_001014216
1392580_at			NaN	
1392581_at	neurocalcin delta	Ncald	553106	NM_001024371
1392582_at			NaN	
1392583_at			NaN	
1392584_at			NaN	
1392585_at			NaN	
1392586_at	MU-2/AP1M2 domain containing, death-inducing	Mudeng	305861	NM_001030036
1392587_at			NaN	
1392588_at	dual serine/threonine and tyrosine protein kinase	Dstyk	304791	NM_199463
1392589_at	replication factor C (activator 1) 5	Rfc5	304528	NM_001107146
1392590_at	Rho GTPase activating protein 24	Arhgap24	305156	NM_001012032
1392591_at	Similar to RIKEN cDNA 5830433M19	MGC125002	500501	NM_001034154
1392592_at	Similar to transcription factor 7-like 2, T-cell specific, HMG-box	LOC679869	679869	NM_001191052 /// XM_001054844 /// XM_001072143 /// XM_001072429 /// XM_001072472 /// XM_001072554 /// XM_002725792 /// XM_002725793
1392593_a_at	proline rich 12	Prr12	361569	XM_001080668 /// XM_341852
1392594_at	sushi domain containing 2	Susd2	294335	NM_001106381
1392595_at	zinc finger protein 618	Znf618	313253	XM_001064168 /// XM_233016
1392596_at			NaN	
1392597_at	allograft inflammatory factor 1-like	Aif1l	362107	NM_001108578
1392598_at			NaN	
1392599_at	synapse associated protein 1	Syap1	302678	NM_001004253
1392600_a_at			NaN	
1392601_at			NaN	
1392602_at	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	Cdc14b	361195	NM_001108404
1392603_at			NaN	
1392604_at			NaN	
1392605_at			NaN	
1392606_at			NaN	
1392607_at			NaN	
1392608_at			NaN	
1392609_at			NaN	
1392610_at	topoisomerase I binding, arginine/serine-rich	Topors	362501	NM_001108658
1392611_at	Teashirt zinc finger homeobox 1	Tshz1	307217	XM_001060440 /// XM_225688
1392612_at			NaN	
1392613_at			NaN	
1392614_at	family with sequence similarity 126, member B	Fam126b	316415	NM_001025710
1392615_at	selenoprotein I	Seli	362713	NM_001134754
1392616_at			NaN	
1392617_at	similar to hypothetical protein DKFZp761D0211	RGD1306151	362455	NM_001108652
1392618_at			NaN	
1392619_at			NaN	
1392620_at			NaN	
1392621_at	transcription factor 25 (basic helix-loop-helix)	Tcf25	292082	XM_001079503 /// XM_214707
1392622_at	spermatogenesis associated 2-like	Spata2L	498963	NM_001109133
1392623_at			NaN	
1392624_at			NaN	
1392625_at			NaN	
1392626_at	protein kinase, membrane associated tyrosine/threonine 1	Pkmyt1	287101	NM_001105766
1392627_x_at			NaN	
1392628_at			NaN	
1392629_a_at	zinc finger CCHC-type and RNA binding motif 1	Zcrb1	362990	NM_001034940
1392630_at			NaN	
1392631_at	Sp1 transcription factor	Sp1	24790	NM_012655
1392632_at	tetratricopeptide repeat domain 9	Ttc9	500689	NM_001134731
1392633_at			NaN	
1392634_at			NaN	
1392635_at			NaN	
1392636_at			NaN	
1392637_at			NaN	
1392638_at			NaN	
1392639_at			NaN	
1392640_at	cryptochrome 1 (photolyase-like)	Cry1	299691	NM_198750
1392641_at	Hypothetical protein LOC691543	LOC691543	691543	NM_001109645
1392642_at	Sumo1/sentrin/SMT3 specific peptidase 3	Senp3	303245	NM_001013116
1392643_at	RAB5B, member RAS oncogene family	Rab5b	288779	NM_001079936
1392644_s_at	similar to RIKEN cDNA 2610019F03	LOC498662	498662	NM_001100791
1392645_at			NaN	
1392646_at	anoctamin 4	Ano4	299714	NM_001106778
1392647_at	Similar to Serum amyloid A-3 protein precursor	LOC691143	691143	
1392648_at	mannose receptor, C type 1	Mrc1	291327	NM_001106123
1392649_at			NaN	
1392650_at	casein kinase 2, alpha 1 polypeptide	Csnk2a1	116549	NM_053824
1392651_at			NaN	
1392652_at			NaN	
1392653_at			NaN	
1392654_at	mitochondrial translational release factor 1-like	Mtrf1l	361473	NM_001025723
1392655_at			NaN	
1392656_at			NaN	
1392657_at			NaN	
1392658_at	Similar to transcription elongation factor A 1 isoform 2	LOC498453	498453	XM_001059576 /// XM_001059640 /// XM_002728177 /// XM_573712
1392659_at	Mediator complex subunit 31	Med31	287475	NM_001135813
1392660_at			NaN	
1392661_at			NaN	
1392662_at	CDGSH iron sulfur domain 2	Cisd2	295457	NM_001191608 /// XM_001077768 /// XM_215704
1392663_at	similar to hypothetical protein FLJ13188	RGD1305500	308004	NM_001107448
1392664_at	G protein-coupled receptor 182	Gpr182	29307	NM_053302
1392665_at	exosome component 3	Exosc3	313243	NM_001107936
1392666_at			NaN	
1392667_at			NaN	
1392668_at	recombination signal binding protein for immunoglobulin kappa J region	Rbpj	679028	NM_001106631
1392669_at	similar to CG10084-PA	RGD1308297	306137	XR_005470 /// XR_009612
1392670_at	WW and C2 domain containing 2	Wwc2	498630	NM_001109111
1392671_at	THO complex 3	Thoc3	290519	NM_001106059
1392672_at	C-type lectin domain family 11, member a	Clec11a	29313	NM_001012459
1392673_at	cell division cycle 37 homolog (S. cerevisiae)-like 1	Cdc37l1	293886	NM_001011941
1392674_at			NaN	
1392675_at			NaN	
1392676_at	zinc finger protein 667	Znf667	308326	NM_001008557
1392677_at	Zic family member 4	Zic4	315882	NM_001108176
1392678_a_at	DNA (cytosine-5-)-methyltransferase 3 alpha	Dnmt3a	444984	NM_001003957 /// NM_001003958
1392679_at	zinc finger protein 787	Znf787	365176	NM_001108904
1392680_at			NaN	
1392681_at			NaN	
1392682_at			NaN	
1392683_at			NaN	
1392684_at	dodecenoyl-Coenzyme A delta isomerase (3,2 trans-enoyl-Coenzyme A isomerase)	Dci	29740	NM_017306
1392685_at	ubiquitin-conjugating enzyme E2C binding protein	Ube2cbp	315863	NM_001039610
1392686_at	naked cuticle homolog 2 (Drosophila)	Nkd2	308068	NM_001107454
1392687_at	phosphatidylinositol glycan anchor biosynthesis, class Q	Pigq	287159	NM_001007607
1392688_at	Ras association (RalGDS/AF-6) domain family member 1	Rassf1	363140	NM_001007754 /// NM_001037555
1392689_at	arachidonate lipoxygenase 3	Aloxe3	287424	NM_001105793
1392690_at			NaN	
1392691_at	Lipoyl(octanoyl) transferase 2 (putative)	Lipt2	365314	NM_001108917
1392692_at			NaN	
1392693_at	similar to fatty acid desaturase 2; linoleoyl-CoA desaturase (delta-6-desaturase)-like 2; delta-6 fatty acid desaturase	RGD1311224	295714	XM_002726225 /// XM_002729187
1392694_at	similar to Gm566 protein	RGD1562344	295337	NM_001106459
1392695_a_at	uroporphyrinogen III synthase	Uros	309070	NM_001012068
1392696_at			NaN	
1392697_at			NaN	
1392698_a_at	general transcription factor IIIC, polypeptide 4	Gtf3c4	685539	NM_001109473
1392699_at	zinc finger protein 346	Zfp346	306765	NM_001107338
1392700_at	Geminin	Gmnn	291137	NM_001106112
1392701_at	GDP-mannose pyrophosphorylase B	Gmppb	363145	NM_001108781
1392702_at			NaN	
1392703_at	T-box 4	Tbx4	303399	NM_001107034
1392704_at			NaN	
1392705_at	solute carrier family 9 (sodium/hydrogen exchanger), member 6	Slc9a6	302863	XM_001053956 /// XM_217630
1392706_at			NaN	
1392707_at			NaN	
1392708_at	StAR-related lipid transfer (START) domain containing 6	Stard6	291527	NM_001007627
1392709_at			NaN	
1392710_at			NaN	
1392711_at			NaN	
1392712_at			NaN	
1392713_a_at			NaN	
1392714_at	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11	Serpinb11	304689	NM_001107167
1392715_at	peroxisome proliferator-activated receptor gamma, coactivator 1 beta	Ppargc1b	291567	NM_176075
1392716_at			NaN	
1392717_at			NaN	
1392718_at	similar to Hypothetical protein KIAA0233	RGD1306866	307380	XM_225880
1392719_at	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)	Mthfs	300886	NM_001009349
1392720_at	cytochrome P450, family 4, subfamily f, polypeptide 17	Cyp4f17	500801	NM_001191986 /// XM_002726858 /// XM_002729769 /// XM_576190
1392721_at			NaN	
1392722_at	dual adaptor of phosphotyrosine and 3-phosphoinositides	Dapp1	362046	NM_001108568
1392723_at			NaN	
1392724_at	target of myb1-like 2 (chicken)	Tom1l2	360537	NM_001108277
1392725_at	AIG2-like domain 1	A2ld1	290500	NM_001025634
1392726_at	pyruvate dehydrogenase phosphatase regulatory subunit	Pdpr	307852	NM_001107430
1392727_at	similar to KIAA1009 protein	RGD1307365	300880	XM_001054857 /// XM_001063109
1392728_at			NaN	
1392729_at			NaN	
1392730_at			NaN	
1392731_at	tumor necrosis factor receptor superfamily, member 1b	Tnfrsf1b	156767	NM_130426
1392732_at	nucleolar and spindle associated protein 1	Nusap1	311336	NM_001107762
1392733_at			NaN	
1392734_at	neuronal cell adhesion molecule	Nrcam	497815	NM_013150
1392735_at			NaN	
1392736_at			NaN	
1392737_at			NaN	
1392738_at	BAT2 domain containing 1	Bat2d1	360865	XM_002724884 /// XM_341141
1392739_a_at	endonuclease/exonuclease/phosphatase family domain containing 1	Eepd1	315500	NM_001014088
1392740_at	dihydrolipoamide branched chain transacylase E2	Dbt	29611	NM_053312
1392741_at			NaN	
1392742_at			NaN	
1392743_at	myc induced nuclear antigen	Mina	266670	NM_153309
1392744_at	ATG7 autophagy related 7 homolog (S. cerevisiae)	Atg7	312647	NM_001012097
1392745_at	similar to RIKEN cDNA 3110040N11	RGD1305713	293059	NM_001024749
1392746_x_at	La ribonucleoprotein domain family, member 1	Larp1	303158	XM_001075150 /// XM_220446
1392747_at			NaN	
1392748_at	Transmembrane and coiled-coil domain family 1	Tmcc1	312654	XM_001054467 /// XM_232287
1392749_at	ciliary neurotrophic factor receptor	Cntfr	313173	NM_001003929
1392750_at			NaN	
1392751_at	fibronectin type III domain containing 3C1	Fndc3c1	317224	NM_001191722 /// XM_001054443 /// XM_228509
1392752_at	SFRS12-interacting protein 1	Sfrs12ip1	361888	NM_001008373
1392753_at			NaN	
1392754_at	ADAM metallopeptidase domain 8	Adam8	499285	XM_001056204 /// XM_574584
1392755_at	leucine rich repeat containing 8 family, member C	Lrrc8c	289443	NM_001037179
1392756_at			NaN	
1392757_at			NaN	
1392758_at	transformer 2 alpha homolog (Drosophila)	Tra2a	500116	NM_001126296
1392759_at	triggering receptor expressed on myeloid cells 2	Trem2	301227	NM_001106884
1392760_at	Hermansky-Pudlak syndrome 1 homolog (human)	Hps1	114638	NM_040669
1392761_at			NaN	
1392762_at	RAD18 homolog (S. cerevisiae)	Rad18	362412	NM_001077673
1392763_at	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	Agpat1	406165	NM_212458
1392764_at			NaN	
1392765_at			NaN	
1392766_at			NaN	
1392767_at			NaN	
1392768_at	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	Asf1a	294408	NM_001106389
1392769_at			NaN	
1392770_at	neogenin homolog 1 (chicken)	Neo1	81735	NM_001191881 /// XM_001074913 /// XM_343402
1392771_at	Similar to KIAA1549 protein	RGD1306271	312246	XM_001069222 /// XM_231616
1392772_at			NaN	
1392773_at	proprotein convertase subtilisin/kexin type 5	Pcsk5	116548	XM_001078022 /// XM_342032
1392774_at			NaN	
1392775_at			NaN	
1392776_at			NaN	
1392777_at			NaN	
1392778_at			NaN	
1392779_at			NaN	
1392780_at	nuclear RNA export factor 7	Nxf7	501621	NM_001037216
1392781_at	serine peptidase inhibitor-like, with Kunitz and WAP domains 1 (eppin)	Spinlw1	685161	NM_001109457
1392782_at			NaN	
1392783_at			NaN	
1392784_at	growth arrest specific 6	Gas6	58935	NM_057100
1392785_at			NaN	
1392786_at	dysferlin	Dysf	312492	NM_001107869
1392787_at			NaN	
1392788_at			NaN	
1392789_at	solute carrier family 25, member 36	Slc25a36	501039	XM_001065705 /// XM_576451
1392790_at			NaN	
1392791_at			NaN	
1392792_at	TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor	Taf1	317256	NM_001191723 /// XM_001061884 /// XM_228551
1392793_at			NaN	
1392794_at			NaN	
1392795_at	Sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A	Sema6a	361324	NM_001108430
1392796_at	CCR4-NOT transcription complex, subunit 6-like	Cnot6l	360917	NM_001108355
1392797_at	similar to CGI-41 protein	RGD1311265	361976	NM_001014173
1392798_at	protein disulfide isomerase family A, member 2	Pdia2	287164	NM_001105775
1392799_at			NaN	
1392800_at	similar to hypothetical protein MGC17337	RGD1308165	362516	NM_001108664
1392801_at	similar to novel protein	RGD1561145	498580	NM_001134605
1392802_at	similar to RIKEN cDNA 4930431E10	RGD1309707	690516	NM_001109598
1392803_at			NaN	
1392804_at	rCG35247-like	LOC100364462	100364462	XM_002724656 /// XM_002724657 /// XM_002724658
1392805_at	glucosidase, alpha; neutral C	Ganc	24382	NM_001145840
1392806_at			NaN	
1392807_at	ligase III, DNA, ATP-dependent	Lig3	303369	NM_001012011
1392808_at			NaN	
1392809_at			NaN	
1392810_at	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F	Apobec3f	315137	NM_001033703
1392811_at	ubiquitin specific peptidase 40	Usp40	316599	NM_001134885
1392812_at			NaN	
1392813_at	SRY-box containing gene 9	LOC100361122	100361122	XM_002727836
1392814_at			NaN	
1392815_at	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	Arap2	305367	NM_001107216
1392816_at	similar to DNA segment, Chr 6, Wayne State University 163, expressed	RGD1311164	297607	NM_001106623
1392817_at			NaN	
1392818_at	growth arrest specific 5	Gas5	81714	NR_002704
1392819_at	membrane-spanning 4-domains, subfamily A, member 11	Ms4a11	361735	XM_001075502 /// XM_342028
1392820_at			NaN	
1392821_at	similar to secreted Ly6/uPAR related protein 2	RGD1308195	315074	NM_001130551
			NaN	
1392823_at	small nucleolar RNA host gene 11	Snhg11	362256	XM_001068561 /// XM_347038
1392824_at	BCL2/adenovirus E1B 19kD interacting protein like	Bnipl	361994	NM_001128187
1392825_at	RGD1559600	RGD1559600	499256	NM_001109153
