	GSM495209	GSM495210	GSM495211	GSM495212	GSM495213	GSM495214	GSM495215	GSM495216	GSM495217
1396971_at	3.665155437	3.642030153	3.734870694	3.155836782	3.11991103	3.008255927	3.477005755	2.999865943	3.156464036
1396972_at	3.512409543	3.811036951	4.009566227	3.349430549	2.846836471	3.165563762	3.198526448	3.046260231	3.242983335
1396973_at	3.577354305	3.988468491	3.657110363	3.690242663	3.321274947	3.425784672	3.4091292	3.480675593	3.54879758
1396974_at	3.663750086	3.306386371	3.595998309	3.107600595	3.161315318	3.114447052	3.655465568	3.623274142	3.889265343
1396975_at	3.074689294	2.873198683	2.887752654	3.676358952	3.354408013	3.332244483	2.617007937	2.960854195	2.924695714
1396976_at	3.766049022	3.316412498	3.469810735	3.583726677	3.355592464	3.498946225	3.3153282	3.46527596	3.343643689
1396977_at	4.497399745	4.265239438	4.312653689	3.991881853	3.579958059	3.55435877	3.773976639	3.571741	3.966751631
1396978_at	3.489687545	3.846825644	3.574653874	3.657389264	3.92436654	3.579013982	3.572112768	3.509477649	3.519690642
1396979_at	3.561197083	3.950648539	3.789765867	3.857229266	3.716654527	3.464219864	3.724656589	3.712840537	4.063551539
1396980_at	4.237603341	3.663400178	3.999549009	3.33515803	3.265452015	2.916020892	3.174963706	3.335913484	3.104800678
1396981_at	4.706958845	4.042430914	4.364094036	3.867382415	3.612259904	3.743853609	3.572112768	3.500615549	3.569445387
1396982_at	4.380577612	3.710356417	4.301848249	3.733596873	3.958057436	3.701962839	3.475753605	3.391374105	3.537065229
1396983_at	4.158439926	4.847102027	4.720818729	6.612923031	6.694443536	6.635307735	4.157139864	3.871803308	4.03516498
1396984_at	7.665518164	7.82110233	7.49417572	6.189400432	5.902932221	6.026947791	6.553872769	6.43360313	6.389570135
1396985_at	3.679736504	3.64024016	3.383991436	2.82860631	2.810836378	2.579844656	4.059145821	4.335707296	4.786707353
1396986_at	3.670587777	3.072441399	3.919155163	3.209846871	3.109530291	2.881546694	3.024981162	3.361832546	3.250351191
1396987_at	5.368343068	5.36442335	5.359622682	4.568293123	4.730878655	4.706950667	4.988340299	4.73599322	4.715625977
1396988_at	4.160235329	3.824269875	3.875919625	3.717032829	3.442679937	3.407218703	3.572112768	3.85022925	3.661587703
1396989_at	4.095570465	3.765737772	3.564791367	3.691720931	3.564791367	3.750875247	3.476168895	3.584792215	3.468862835
1396990_at	3.561197083	3.465742398	3.500096717	3.140692275	3.097665972	3.209446217	3.102229838	2.921043128	3.039469979
1396991_at	5.347763722	5.550010882	5.280020612	5.885108779	6.325430803	5.52709162	4.597181705	4.778518251	4.710148168
1396992_at	4.477194012	4.385171133	4.154681694	4.029970311	3.654445746	3.879839724	3.613866379	3.548154413	3.728284136
1396993_at	4.350886502	4.274868884	4.12025029	3.87677159	3.832599034	3.967577652	5.085782417	5.050067951	4.965474482
1396994_at	3.623784543	3.206894381	3.419604556	3.236620331	3.305932008	3.299073595	3.485553895	3.44692589	3.453690659
1396995_at	4.631044049	4.54576519	4.416092872	5.050972859	4.50752389	4.625652391	4.638807301	4.387376718	4.748990213
1396996_at	5.342906068	5.710020831	5.054018963	6.49468849	6.440064157	6.502233903	6.39585314	6.293058605	6.443874279
1396997_at	4.734256706	4.466101778	5.35388689	6.006170134	5.950347211	5.970024247	4.553610565	4.69451439	4.458524195
1396998_at	3.502549135	3.604737771	4.007070341	3.573554592	3.181817236	3.15901728	2.809877437	3.188828722	3.309600263
1396999_at	4.795050839	4.54576519	4.609249804	2.832819133	2.933192629	2.897343129	2.68227678	2.69410373	2.694196856
1397000_at	3.39283064	3.114535857	3.058921737	2.836612562	3.015165306	2.893475906	2.854010315	2.854353706	2.593532162
1397001_at	3.404534464	3.357113646	3.507007571	3.205649494	3.092879514	3.095549939	3.135678761	3.099653852	3.031433965
1397002_at	3.227341809	3.515525851	3.398482738	3.384050309	3.683606151	3.351125468	3.218873869	3.428086288	3.51151035
1397003_at	3.231548681	2.824974758	3.192676934	2.852248636	3.158614763	3.021969049	2.809068152	2.838199167	3.029678688
1397004_at	7.900167692	8.007037563	8.130968966	7.526984119	7.375084459	7.447066497	8.912698839	8.903098334	8.814708186
1397005_at	3.786404023	4.102560944	3.265452015	3.926280878	3.924985511	3.650112891	3.163161869	3.416812514	3.169562608
1397006_at	3.91664995	4.104522587	3.641557654	6.128052397	6.36548841	6.362267206	5.161729837	5.470969568	5.397772443
1397007_at	4.22413442	3.937471044	4.062455193	3.403566665	3.60182557	3.387251142	3.579038129	3.392771775	3.56972663
1397008_at	5.027140592	4.632859444	5.131365789	6.192180681	5.773298605	6.017871555	4.417862685	4.276472203	4.429968411
1397009_at	3.39283064	3.402782456	2.914705898	2.666787674	2.70480713	2.817842408	2.827905274	2.697722048	2.67124637
1397010_at	2.952014576	3.113844909	3.191906543	2.65897985	2.713570275	2.619810221	2.709479575	2.763370864	2.682308779
1397011_at	7.049334332	6.804190324	6.978077521	6.189565457	5.973903919	5.873055549	5.051092018	4.852910741	5.243319198
1397012_at	3.4072955	2.839556242	3.353977772	2.645380675	2.655809271	2.786752326	2.737584035	2.686720548	2.877881697
1397013_at	3.91664995	3.614992703	4.005668184	5.180088819	5.293707598	5.232207511	3.664503676	3.624122017	3.230772396
1397014_at	3.738485614	3.370259808	3.579103683	3.353581356	3.40189089	2.983837346	3.250430622	3.266095506	3.654243257
1397015_at	4.403393179	4.03214266	3.152421551	8.706048451	8.604074599	8.742472037	6.204088793	6.281749146	6.213793981
1397016_at	4.3136189	3.887397034	3.463646841	6.841325454	6.718575016	6.714995728	3.791901673	3.622347066	3.602208298
1397017_at	5.15562089	5.020823202	5.525119861	5.20616532	5.354610103	4.939075248	4.985673088	5.10475997	5.258249839
1397018_at	3.758020381	4.141263094	4.088288094	3.789276824	3.594256433	3.441161737	4.129660132	4.089376671	4.11057163
1397019_at	3.278686336	3.580727623	3.119920817	3.234936892	2.925850056	2.921143603	2.990867015	2.851397969	3.121524372
1397020_at	2.588294733	2.891334305	2.542991827	5.066413818	5.203960299	5.220660527	3.045193644	2.924188674	2.886383032
1397021_at	3.785051117	3.641154184	4.088288094	3.93149659	4.021482914	4.148849107	3.993550043	4.026077048	4.114415285
1397022_at	2.939172998	3.091223579	3.422848041	3.051526503	2.867589552	2.952385463	3.249873735	3.185825098	3.126074401
1397023_at	7.137435515	6.895895616	6.9874592	6.349053595	6.050716156	6.001593717	5.906857426	5.875682979	5.773734208
1397024_at	3.744989901	3.634164191	4.052842254	3.547817534	3.677527271	3.63416982	3.59586583	3.378388585	3.310656254
1397025_at	4.885215506	5.102921115	4.608361597	5.01808303	5.023757752	5.173459584	4.256859464	4.565832639	4.01794709
1397026_at	4.523301082	4.217034772	4.107583112	4.481718317	4.943815642	4.855264461	3.718431249	3.768100301	3.570719112
1397027_at	4.877046317	4.527798597	4.886852939	5.36155256	4.914082032	5.315716095	5.580275927	5.289383279	5.205223026
1397028_at	4.442932506	4.739877992	4.432682259	4.972441721	5.026815266	4.970748805	5.494413983	5.642655769	5.395781496
1397029_at	4.916167482	5.141564702	4.84312878	4.690847904	4.417421053	4.588960738	4.460223697	4.458758431	4.385420725
1397030_at	5.872841324	5.428020336	5.973050688	7.328142832	7.219087057	7.341512463	6.666111519	6.707625972	6.531147841
1397031_at	4.794473679	4.038894512	4.487648818	6.0079177	5.958694031	6.268090508	3.232146425	3.805500647	3.345112888
1397032_at	3.91664995	3.972129027	4.194970966	3.976532102	4.198784043	4.27183873	4.292052613	4.810843825	4.479533231
1397033_at	4.849442775	5.151591297	5.039687508	4.518894929	4.370109236	4.429077035	4.445817203	4.726368354	4.337513149
1397034_at	5.158084656	5.182310443	5.089225142	6.259507005	5.99496794	5.929275876	5.809712443	5.898910311	5.844300282
1397035_at	4.364450545	3.850879211	4.1853168	4.186291125	4.329523551	4.137969578	5.791787226	5.960210518	5.705945362
1397036_at	3.91661675	4.19817916	3.737372354	3.80251723	4.100185069	3.698672854	3.607301208	3.714794648	3.718750537
1397037_at	4.932853577	5.368503291	4.837524656	5.996808462	5.680681662	5.475585421	3.784171724	3.865756332	4.108249077
1397038_at	4.929778145	4.887685195	4.742113758	4.274839928	4.027532304	3.744739051	3.853497427	3.843281564	3.800065677
1397039_at	4.112563358	3.828853396	4.020101401	3.689805399	3.618870152	3.553997267	3.593850606	3.781853555	3.775398693
1397040_at	4.10247222	4.088418495	3.917726164	3.426020348	3.967440448	3.639906633	3.758798378	3.55878118	3.598374588
1397041_at	4.842890915	4.731022912	4.893365321	5.004534901	4.946291537	4.680176644	5.504964872	5.307528933	5.719433579
1397042_at	4.868837352	4.873761388	4.423254081	4.551132327	4.121711255	4.574186667	4.267305848	4.172917494	3.96676822
1397043_at	4.740485681	4.919719994	5.042020097	4.159622564	4.049405736	3.861005427	3.947550387	3.755984792	4.028318301
1397044_at	3.946651843	3.937334692	3.952642071	3.841433264	3.397142554	3.558027411	3.664503676	3.655276807	3.470235629
1397045_at	4.392079927	4.327979558	4.235677732	5.540679154	5.264529854	5.287555313	4.985673088	4.849278396	4.938163703
1397046_at	3.911579987	3.951043776	4.486288845	4.145007156	3.854080372	3.838784215	4.173594014	4.077170155	4.077696134
1397047_at	5.26257761	5.269989073	5.275464805	5.293612638	5.589413307	5.53085657	5.976890608	5.942357811	6.116970839
1397048_at	4.430287272	3.766626154	4.571225075	3.795982879	3.737890691	3.438762809	3.340000451	3.236767754	3.590849967
1397049_at	5.06385913	4.520299254	4.895082881	5.545709151	5.737910876	5.663381392	5.713199032	5.732941904	5.443417686
1397050_at	4.165478144	4.65243758	4.143210984	3.586133369	3.687209083	3.660869364	4.145106778	4.258297368	3.89158314
1397051_at	5.355924186	5.30300817	5.600136243	5.780121898	5.614672791	5.513509743	4.480812754	4.523813097	4.271018483
1397052_at	4.739878439	4.515232898	4.558184969	4.55882846	4.320143499	4.302947416	4.699659723	4.468604393	4.670518976
1397053_at	3.982514433	3.705078118	3.633020346	4.211394165	4.285819712	4.257672339	6.039631218	5.938105377	5.727079442
1397054_at	3.166883829	3.203127292	3.329975643	3.113749965	3.301870179	3.248263183	3.106090305	3.059503691	3.092298799
1397055_at	4.262262321	4.393223991	4.15912573	4.246215876	4.051679586	4.056174642	3.71266108	3.70157442	3.452889461
1397056_at	3.721123888	3.910996686	3.669985895	3.575310173	3.768253888	3.669178722	3.592487317	3.475645575	3.517256535
1397057_at	3.533947982	3.717314558	3.359910626	3.165580936	3.084284467	3.149966085	3.336334229	3.337990547	3.220951986
1397058_at	3.250472527	3.277486177	3.326609823	3.419839464	3.331240171	3.751712107	3.116442985	3.118262459	3.414155908
1397059_x_at	2.743074477	2.843059005	2.787564476	2.453594074	2.441865739	2.473797388	2.544518259	2.520588214	2.444002514
1397060_at	3.124367598	3.64335128	3.422848041	7.484740479	7.332035413	7.468566613	3.02293485	3.262776229	3.252149093
1397061_at	5.685867591	5.677133783	5.429040983	4.990230453	4.823279406	4.755209383	5.168807519	5.237157669	5.168678416
1397062_at	4.182120405	3.972557571	4.067070442	4.952170782	4.696240579	4.609373403	3.365609488	3.41544581	3.455135251
1397063_at	4.608372591	4.726944604	4.812674564	4.233035148	4.074056423	4.230664057	3.946438077	3.785980123	4.041101008
1397064_at	4.20393287	4.06420645	4.142268084	4.779189745	4.998604861	4.511880078	3.714284145	3.861983456	3.790376822
1397065_at	5.172197394	5.03227345	5.073062275	4.652975431	4.460211061	4.677959375	4.290725773	4.456824166	4.315085856
1397066_at	3.917335983	3.556564456	3.980695357	3.686014293	3.613489712	3.714458314	3.120116515	3.137685997	3.133559516
1397067_at	3.476224247	3.418611075	3.274711069	3.59668183	3.535933094	3.3595084	3.158161742	3.204682238	3.223584932
1397068_at	4.627123142	4.798342753	4.573778278	4.15612732	3.991125091	3.79812011	4.335468175	4.165812119	4.333622827
1397069_at	4.229580748	4.284929863	4.10305109	3.908555776	3.857600749	3.653711164	3.947550387	4.158187572	4.287898779
1397070_at	3.412617458	3.600827162	3.588823145	3.819477133	3.503358691	3.594069015	3.572112768	3.669520769	3.648070943
1397071_at	4.310229667	4.403848019	4.312734881	4.586757385	4.953496345	4.649387368	5.980575095	6.03581833	6.155413141
1397072_at	4.095500994	4.113015568	4.050198088	4.094200386	3.913192074	3.962995236	3.863843533	3.826449362	3.67389748
1397073_at	5.025167581	4.901628377	5.087362296	4.728184278	4.615216564	4.798468242	5.146783451	5.208645526	5.262470563
1397074_at	3.738485614	3.064759827	3.41369471	3.064759827	2.920538871	3.24882689	3.19130895	2.952270523	2.921980392
1397075_at	4.770065465	5.020823202	5.247895466	4.785491555	4.690835814	4.721773058	4.431899034	4.756259839	4.343550937
1397076_at	4.894344042	4.290370425	4.719303036	5.436863968	5.04593777	5.090078115	4.384503886	4.79526069	4.458812283
1397077_at	3.993599807	3.779032998	4.146815503	4.275013267	4.018183608	3.988318766	3.763863976	3.844496771	3.739289553
1397078_at	5.916212992	5.914289628	6.042193319	6.191251996	6.435540831	6.357723512	5.919436663	5.883527989	5.732726228
1397079_at	3.196401721	3.206894381	2.841760114	3.611919477	4.107929744	3.672371177	2.691936879	2.446268762	2.602477256
1397080_at	4.012425897	3.604880484	3.346897963	2.844821946	2.75916039	2.895058313	2.795826979	2.84353651	3.025054909
1397081_at	4.614913399	4.737170083	4.324732572	3.61462552	3.695035383	3.968992084	3.901597045	3.987394633	4.091198726
1397082_at	6.078959883	6.380828897	6.254798461	5.422805416	5.822917322	5.486697003	5.748386284	5.565150759	5.758927721
1397083_at	4.316397004	4.275452529	4.09878751	3.90873174	4.197913427	4.09683367	3.753239056	3.896965993	3.483764671
1397084_at	4.45351042	4.110641974	4.088288094	3.495203925	3.450302168	3.571332949	3.763356792	4.052964281	3.657743744
1397085_at	3.819723483	3.631520497	3.649478379	3.116398667	3.356433481	3.059758527	3.149531041	2.973018111	3.013745746
1397086_at	4.753311105	4.330421194	4.07105561	4.110519822	3.798135218	3.84715929	4.019482953	3.737085209	3.487673813
1397087_at	2.906010245	2.903075654	2.988882397	3.110690746	2.966104983	2.696102432	2.752589116	2.902026078	2.809187673
1397088_at	3.663472886	3.651608183	3.682617616	3.037644392	3.206142389	3.168519754	3.373163844	3.08540113	3.27688065
1397089_at	3.533120741	3.695529627	3.747351999	3.39289197	3.163232118	3.24882689	3.173062425	3.223515306	3.272524686
1397090_at	4.414193718	4.532248661	4.490342153	3.837282496	3.851644961	3.349714791	3.663827988	3.624122017	3.740749598
1397091_at	3.45927406	3.577827902	3.377513718	3.606281208	3.562248557	3.751712107	4.107477179	4.249684037	4.257927296
1397092_at	4.032690731	3.668487476	3.799520606	4.264264767	3.983547995	4.311973208	3.884667771	3.934735028	3.985623364
1397093_at	5.254903559	5.119650776	5.202460806	4.350075178	4.423948249	4.356569552	4.01748709	3.989982685	3.89158314
1397094_at	3.58642423	3.990430319	3.789563019	3.468232153	3.53647019	3.440772811	3.319068752	3.344364513	3.64487515
1397095_at	4.144037413	3.879538272	4.024373525	3.401027567	3.540683588	3.392930612	3.661473825	3.423454059	3.646866762
1397096_at	5.433179312	5.687786452	5.405893455	5.583029558	5.208933197	5.57806622	6.659548686	6.414656867	6.566389494
1397097_x_at	6.232141804	6.530951614	6.022409935	6.040377959	6.156682328	5.978711303	5.729967821	5.951756548	5.630583251
1397098_at	3.666173468	3.717850239	3.583414676	3.185058108	3.181772288	3.24882689	3.15263041	3.033415939	2.993819798
1397099_at	3.783283788	3.687294777	3.676274117	3.552969028	3.295036965	3.471548368	3.431373891	3.601503738	3.462320363
1397100_at	3.231548681	3.023690442	3.147933166	2.780389712	2.785785829	2.841747346	3.035039498	2.767145115	2.745817668
1397101_at	5.100308905	5.172463534	5.086987089	4.580885193	4.702900817	4.75972647	6.163168572	5.424085311	5.961732657
1397102_at	5.183347742	5.194600317	5.494502187	5.268316493	5.427007815	5.259745376	5.718489428	5.720126612	5.946180313
1397103_at	5.491471801	5.492973552	5.121170666	4.089640319	4.149348359	4.247804441	4.191882054	4.250307681	4.041779621
1397104_at	3.358494972	3.204250343	3.230522772	3.300737645	3.463720949	3.488993647	3.562897075	3.273595007	3.248023725
1397105_at	4.170912298	4.456517561	3.846316383	3.39091372	3.357912389	3.295039578	3.840918243	3.595016734	3.765124222
1397106_at	3.49422592	3.972557571	4.255485161	3.110194537	3.370322718	3.08029938	3.55358979	3.496559251	3.346952389
1397107_at	4.832739587	4.511937977	4.725441344	5.117501479	5.249758118	5.380485419	4.749907012	4.782161082	4.414975025
1397108_at	3.231548681	3.183775122	2.990930276	2.890928596	2.721760122	2.917585377	2.768429489	2.859187801	2.562069357
1397109_at	3.366330379	3.323591332	3.299667322	3.479786058	3.282020923	3.239689163	3.09154099	3.341639171	2.741988852
1397110_at	5.314545073	5.31457716	4.822297863	3.758798378	3.862386289	3.635224695	4.095163309	4.143262187	3.853422182
1397111_at	3.860392099	3.206894381	3.848389394	4.276726098	4.303614703	4.340890869	3.653571883	3.781762917	3.679400899
1397112_at	5.832788126	5.328115545	5.312460786	6.944087103	6.757896225	6.871267855	7.792724785	7.803028192	7.68406123
1397113_at	5.382233091	5.439204253	5.327513027	4.227602457	4.519002959	4.452217069	4.544555936	4.418242082	4.598551908
1397114_at	4.009783154	4.058106029	4.02848635	3.884074314	4.049944786	3.788630115	4.428492296	4.745058562	4.829108255
1397115_at	4.556709461	4.428659094	4.416092872	4.918664067	4.641219368	4.693173192	4.552797914	4.558449977	4.779877377
1397116_at	3.311467112	3.779032998	3.361517869	3.427049825	3.577393969	3.439751012	3.494822125	3.713438188	3.510412096
1397117_at	4.273034151	4.207117615	3.861514753	4.702182037	4.273147608	4.443101218	3.998585856	3.836982877	3.720615986
1397118_at	4.581965527	4.292425963	4.271647091	3.809696175	3.948526867	3.581460835	4.242486615	4.334149032	4.044881665
1397119_at	5.747385967	6.101004545	5.967123424	7.553150151	7.219622491	7.464228866	6.488807648	6.29694158	6.493607002
1397120_at	5.6700211	5.422703844	5.069819778	7.404121263	7.507983853	7.498623257	4.577448767	4.148364607	4.696386401
