	Liver	Brain	Lung
1391294_at	6.1266647053	6.8075587543	5.979695478
1391295_at	4.5291403403	6.4399109683	4.0305074987
1391296_at	4.7530324463	3.4793301767	4.6344118777
1391297_at	5.0213955857	5.1360557567	6.0363823437
1391298_at	3.678999733	4.116820354	4.0855700153
1391299_at	4.2114369097	3.622495958	3.665229415
1391300_at	5.9358234147	6.9860264503	6.1608574273
1391301_at	2.7256994993	2.626285466	2.6852104793
1391302_at	3.6766370017	3.8424848123	6.1727374467
1391303_at	6.0065279183	5.9582511467	5.6354793473
1391304_at	6.653381032	7.0982680153	7.095904714
1391305_at	3.1383194117	8.509371572	3.1595429387
1391306_at	6.9553308973	6.567781886	7.2052346577
1391307_at	5.7237142583	5.2792204593	5.5548358707
1391308_at	4.0551752673	8.4399155057	3.614392227
1391309_at	6.425728509	7.7457848523	5.4199756283
1391310_at	6.0780882643	5.921371121	5.30083026
1391311_at	3.9421728057	4.4758653117	3.8144717517
1391312_at	4.3718957687	6.0174420477	5.4197012537
1391313_at	3.155618762	2.8007946733	2.6860656407
1391314_at	4.6692592717	4.367472674	4.4649641607
1391315_at	6.2250876013	5.0921993543	5.8503605593
1391316_at	3.1023351503	2.9138679523	3.1179964073
1391317_at	3.1149622533	2.904816389	3.3874607567
1391318_x_at	3.7459406627	3.0388708103	3.0485598597
1391319_at	5.1396838277	7.134608004	5.4814745713
1391320_at	4.0256950383	4.5412651843	4.4583785453
1391321_at	3.012105589	3.037716013	2.7994093737
1391322_at	3.453153226	2.9196669483	3.2245386197
1391323_at	9.3946562733	5.9393487377	4.1154683503
1391324_at	4.0966408103	3.756314609	3.5662633763
1391325_at	4.740161088	5.7070018943	6.5528215937
1391326_at	4.1996321217	4.1559469033	5.252146659
1391327_at	5.4241508853	6.048819984	5.0219692377
1391328_at	4.783304877	4.152510245	4.308195147
1391329_at	4.6327434693	4.6169885383	4.7179898837
1391330_at	4.7155175967	4.8836208013	7.8016537347
1391331_at	3.266752317	7.6967229443	4.2272704753
1391332_at	3.511290933	3.713678337	3.194035945
1391333_at	7.3872075103	6.7127976327	7.5061505343
1391334_at	4.504843691	7.099699559	4.6596900637
1391335_at	4.5555051513	3.553797869	3.3737659323
1391336_at	4.6011840807	4.7856297157	4.3404118797
1391337_at	4.4687986797	4.100947532	4.0321988617
1391338_at	5.7804924757	7.027414411	6.8010426593
1391339_at	4.8134059083	4.496408207	4.7994482747
1391340_at	3.985740206	3.2756444683	3.3322532383
1391341_at	5.489679454	6.6996683307	5.7852735623
1391342_at	5.2862463217	7.226297184	5.1242817843
1391343_at	4.1030956137	4.1139281983	3.923278157
1391344_at	3.253638427	3.854680893	3.3639910843
1391345_at	5.1046657617	6.1444071067	7.3856795147
1391346_at	8.6629311887	8.7792238577	8.938377239
1391347_at	8.1370209687	8.472975353	9.310894544
1391348_at	7.15091631	5.7273230753	5.6314700267
1391349_at	5.058084694	5.7999066173	5.0305513557
1391350_at	3.376572604	2.851776302	2.8252101687
1391351_at	5.329733841	4.8479700357	4.7235147487
1391352_at	3.7683707133	3.1189780837	4.1688560297
1391353_at	4.3397327663	3.7698998053	4.3781361067
1391354_at	4.626611305	3.680427824	3.6507044027
1391355_at	4.5771194973	3.864346497	3.7171266427
1391356_at	8.055946308	7.8559479353	8.4715981497
1391357_at	3.4040571387	3.739027881	3.2466124727
1391358_at	4.6905743263	4.168305981	4.361249324
1391359_at	6.6207321517	3.9238927267	3.8330539737
1391360_x_at	3.9460143803	3.3346740037	3.160357745
1391361_at	2.922705986	7.008357819	2.8134593997
1391362_at	4.958114356	4.2934947973	4.2495172753
1391363_at	5.1040308457	4.3259655817	4.6258300303
1391364_at	2.994319033	2.8730788377	2.9185122987
1391365_at	4.583756201	4.3390966113	3.6174697317
1391366_at	4.1500145617	3.881893859	3.617498065
1391367_at	3.4380552207	3.1379491787	3.0897008583
1391368_at	3.6519504097	3.3773919523	3.250208103
1391369_at	4.5169717287	4.1069818203	4.0745593997
1391370_at	7.882989513	8.1380775963	7.150488835
1391371_at	4.121007564	3.5971329333	3.58702148
1391372_at	7.0458808857	7.0742295993	6.7129283073
1391373_at	4.575977651	5.210988482	5.2488492637
1391374_at	5.3786165273	4.5789139097	4.5497217453
1391375_at	3.8468717107	5.0525473633	5.5024236243
1391376_at	7.155714885	6.623776896	6.300451125
1391377_at	3.6053251	3.2480772503	3.088727774
1391378_at	3.4870039173	3.7706253167	4.888539128
1391379_at	5.794242674	5.871316611	4.8309398783
1391380_at	3.3545489673	2.9746968103	3.0295972687
1391381_at	3.946420635	3.559134088	3.4951662953
1391382_at	4.3570600307	4.0693713937	3.9636934127
1391383_at	5.261282417	8.0702020003	4.7135721913
1391384_at	3.39078327	2.7811458007	3.418247351
1391385_at	3.651957192	3.2369343067	3.45567641
1391386_at	3.983842918	6.9881807967	4.4792084497
1391387_s_at	6.063202258	6.1992990197	6.6661743797
1391388_at	4.5468573977	3.724393367	3.7804442857
1391389_at	3.082075486	2.7238223613	2.624260166
1391390_at	5.6771445597	5.0047258463	8.406447222
1391391_at	3.4445301237	3.0218767537	3.005579673
1391392_at	4.5793122037	4.2101329023	4.090233163
1391393_at	8.7119623717	9.6114387883	9.3685922357
1391394_s_at	5.7743962563	5.066552228	5.8401933417
1391395_at	3.893490414	3.6580789913	3.6687691503
1391396_at	5.0293372487	4.687411886	4.5016727653
1391397_at	10.3285455867	3.0971386917	3.9557606277
1391398_at	2.9180432657	2.5118311267	2.6013958367
1391399_at	3.396105465	3.021961641	4.9156481487
1391400_at	4.2705820923	3.1788519387	3.128012713
1391401_at	2.8197678887	2.834766615	2.8263309847
1391402_at	3.7705209343	3.604358243	3.5874454267
1391403_at	4.540794466	3.9068372657	4.3235721157
1391404_at	3.3495254073	2.9746811633	3.3666447767
1391405_at	6.5561937523	7.7122335733	5.8882811123
1391406_at	7.825775004	8.343744098	9.0698641583
1391407_at	7.1487021383	6.2177133247	6.7957574923
1391408_a_at	7.886514039	6.785742298	7.0151110227
1391409_at	3.9161130403	3.518306238	3.436942944
1391410_at	8.407787171	9.8649401897	9.0122430877
1391411_at	7.9318744667	9.6041971677	9.1688421103
1391412_at	8.2430181727	7.7486226847	8.314166207
1391413_at	4.6410275087	5.3052213763	4.932723383
1391414_at	7.1816849447	5.479471078	7.4292441643
1391415_at	7.9319793243	7.8071842423	7.713794707
1391416_at	8.2231377393	9.24520729	8.8751636963
1391417_at	12.36664186	4.330695577	2.824605985
1391418_at	7.3639669843	8.1515161943	7.6522083017
1391419_at	6.311890493	5.9104857877	5.788969894
1391420_at	3.2173246927	3.1758657573	3.0449671607
1391421_at	8.5896229263	6.6542834473	6.4863920977
1391422_at	6.6953881107	7.1419274497	7.4060735887
1391423_at	7.2120419337	6.8019653467	6.3044375477
1391424_at	3.8475065817	3.6337818153	4.5665401863
1391425_at	6.1660003683	7.457122991	5.7326288277
1391426_a_at	8.6882764663	9.3814201167	9.0548057437
1391427_at	7.0101968167	6.4229912393	6.631483326
1391428_at	5.0107929373	5.859570902	9.568919926
1391429_at	9.8374964777	3.130781212	4.089488043
1391430_at	4.4345797283	5.8995338597	6.300154055
1391431_at	6.8267059047	6.865835079	7.7983659113
1391432_at	7.2119301683	7.0197291477	7.55663926
1391433_at	8.6996464977	6.1903882367	6.9091568927
1391434_at	5.1322251333	10.57573825	6.236512165
1391435_at	8.583960738	8.8471340567	10.2923435333
1391436_at	4.256877452	4.3643486773	5.8635484247
1391437_at	6.522934345	7.3621050123	6.4798259903
1391438_at	9.5764001017	8.149787119	8.2031139867
1391439_at	6.27713073	7.397742246	6.988452204
1391440_at	6.304235786	6.8407492433	6.8871812707
1391441_at	5.8450200343	5.179808492	5.5597645037
1391442_at	8.9336512117	8.3427134213	7.197092131
1391443_at	7.7390480983	7.7629633533	7.5398087867
1391444_at	3.3371604077	9.7920103283	4.9848709503
1391445_at	6.1132798717	6.959002851	5.2553964137
1391446_at	4.8619589787	3.463821656	7.553981779
1391447_at	3.7220321397	7.7881513733	7.2992528603
1391448_at	7.7557364627	8.225371077	9.471071555
1391449_at	3.631697493	3.191869042	3.31042241
1391450_at	5.8772424213	3.860478831	7.1630551397
1391451_at	4.967184193	5.65128133	5.1029641283
1391452_at	3.911289432	4.2969796763	3.830046426
1391453_at	4.7060153613	5.2751961397	5.1740311583
1391454_at	6.5954767003	7.406561773	7.5364600653
1391455_at	7.1003467683	6.4840609523	6.9251847777
1391456_at	6.017437578	7.5772986957	6.6151494633
1391457_a_at	4.132571225	4.5048787063	7.10786928
1391458_at	6.2809022337	7.052905562	6.2418734487
1391459_at	4.3435700983	7.754696581	4.9572093333
1391460_at	9.3190461643	9.161427613	9.0473138133
1391461_at	8.3317247997	8.0908636767	7.7159056477
1391462_at	7.465252218	4.8939578147	6.5136103687
1391463_at	8.765154697	5.1330350507	8.231350575
1391464_at	4.067968657	4.554803786	3.787391831
1391465_at	4.3274775313	3.5052813987	3.4570425197
1391466_at	7.403905848	7.5639856907	6.7251758063
1391467_at	4.3213808413	3.1279687223	3.6192027077
1391468_at	4.2099350743	3.4376890733	3.574055254
1391469_at	3.343711924	3.1891166027	3.045134448
1391470_at	4.0819846023	3.242827897	3.341267591
1391471_at	3.620305345	2.8845292103	2.9527747533
1391472_at	4.213404002	8.6420715953	5.1177234713
1391473_at	4.9617137377	4.8560596713	4.072492507
1391474_at	8.1217006807	7.376127531	8.5976352187
1391475_at	7.941027978	8.686992086	7.9746018343
1391476_at	7.576224788	4.9104308023	6.6072253897
1391477_at	5.0569130723	5.6068802677	5.3325386223
1391478_at	6.2654141427	7.8460494193	7.3249721293
1391479_at	5.7925427713	7.1392458083	6.1810848063
1391480_at	6.5168278053	7.529525242	6.7468740747
1391481_at	9.0588577067	5.9101854693	7.0849458657
1391482_a_at	3.9706587713	4.184078767	4.1109070007
1391483_at	10.9072133	5.0625819443	4.999365649
1391484_at	6.246960101	8.7674093507	7.3485975723
1391485_at	8.1316404003	4.1304379617	4.2020275053
1391486_at	6.102766578	8.1270167713	6.3575451557
1391487_at	3.6913692713	3.290207073	3.2185938083
1391488_at	3.190917022	6.395253934	3.9542113973
1391489_at	8.897464392	5.1786769353	8.0020244133
1391490_at	3.4964658563	5.127653015	3.2865282357
1391491_a_at	7.486298966	6.457554262	6.032719134
1391492_at	5.225648626	5.1104786737	5.1361861423
1391493_at	3.3035318047	2.924027504	2.9527612723
1391494_at	8.0433383103	8.9522876837	7.8831642553
1391495_at	8.9844544157	9.2519573617	8.6823447823
1391496_at	5.578899034	5.9608896583	5.881277521
1391497_at	7.7920591383	8.3838681907	8.2792654187
1391498_at	6.3979516213	5.9162958057	6.8334109687
1391499_at	4.156056465	5.7856510243	4.8473597743
1391500_at	3.7902154677	2.9504408237	3.3341254677
1391501_at	5.1563861583	6.9301535403	6.690273948
1391502_at	3.9446779747	3.8111385407	4.9339157917
1391503_at	6.2252003403	5.076356761	7.953176587
1391504_at	3.1254199297	2.7934901307	2.8684581477
1391505_x_at	6.5915718157	6.90121704	8.4435282047
1391506_at	4.22809283	5.6636407967	3.9136081553
1391507_at	6.5071466243	6.7329897463	7.049528494
1391508_at	3.7936919147	3.0016144373	2.9412670307
1391509_at	5.6350497103	5.345023737	10.3556971667
1391510_at	8.3461983337	7.6849172133	8.190173015
1391511_at	4.3133420713	4.7012127413	4.8787069803
1391512_at	6.8557496193	6.52739773	6.2527006543
1391513_at	3.2859041887	8.6456957403	3.1130809587
1391514_at	4.168567304	3.8727249873	3.5444296833
1391515_at	3.377930893	3.043154631	3.084462592
1391516_at	3.723631759	3.5805580043	3.827005434
1391517_at	4.4535180613	3.955139955	5.0125541133
1391518_at	3.4594412937	3.2045738687	3.7293818693
1391519_at	3.5471344503	3.104235253	3.372574939
1391520_at	3.0053885963	2.8748626723	5.2259692877
1391521_at	5.192332767	7.377807107	4.000916735
1391522_at	5.772179392	5.1867721633	5.139255333
1391523_at	7.656562885	5.2454928697	5.048389198
1391524_at	4.707635404	5.959699797	6.9028329987
1391525_at	3.7291924687	3.5508069853	3.624591148
1391526_at	7.297873397	5.7340530527	8.100750969
1391527_at	5.859041281	4.1512264613	7.5156824833
1391528_at	6.3836236463	6.8899041997	6.890335601
1391529_at	5.3551375847	4.7741939807	4.7540540447
1391530_a_at	7.8222942517	5.2534391753	6.3697106343
1391531_at	3.652373912	3.2390564193	3.1530418087
1391532_at	7.9314220163	9.0844972757	7.8448116107
1391533_at	3.7736533237	3.1859054387	3.212128465
1391534_at	9.638469296	8.6317105877	3.1791656537
1391535_at	5.855151839	6.6271509297	5.9043021643
1391536_at	6.2942614327	6.134670243	6.1565976993
1391537_at	5.0324620363	7.7168481267	6.355529008
1391538_at	9.292913064	3.5427994297	3.6986420213
1391539_at	4.159900127	3.7993267373	7.0143624027
1391540_at	3.0757618933	2.8530164063	2.820705744
1391541_at	3.9395022893	3.590610011	3.503554744
1391542_at	3.696409726	3.2015150797	6.7139812817
1391543_at	5.901421787	4.2758003977	6.1700650373
1391544_at	4.6439723493	3.987723743	3.5456031437
1391545_at	5.676530585	6.321588937	6.592945522
1391546_at	3.9275215243	7.638595697	3.4386136177
1391547_at	3.9718756903	9.7109650983	3.23191976
1391548_at	3.8168413027	3.735417026	5.1459551547
1391549_at	6.589570523	7.7442916877	6.4679593507
1391550_at	6.8360327257	6.4713746163	6.822445037
1391551_at	6.9731050383	6.4531190297	5.8805351503
1391552_at	7.511199223	7.4665688183	7.348257472
1391553_at	4.0778635083	6.779626775	6.93414801
1391554_at	4.5648377573	7.059670612	4.9462948713
1391555_at	5.913636689	5.4512608843	7.1678342347
1391556_at	3.8621059317	4.274612622	4.0203040517
1391557_at	4.1531134247	3.665187537	4.538968278
1391558_at	6.1474584483	6.0303148097	8.2812322353
1391559_at	5.167328631	6.5434207973	6.2780232627
1391560_at	4.5059779267	5.9947942187	6.414488279
1391561_at	4.9855095313	6.1771264013	5.9995502377
1391562_at	3.4095524003	3.9214927773	3.5058419547
1391563_at	4.322166802	5.9542632407	4.4078103877
1391564_at	5.7594826777	6.4240322943	6.3627895817
1391565_at	4.2882472477	4.0864670393	3.524181507
1391566_at	5.2116891147	5.4057683357	5.2467277267
1391567_at	3.801028689	3.7077968253	4.1595993553
1391568_at	3.4414630093	4.8444394697	3.2221203407
1391569_at	5.5803716753	7.946185937	4.88977044
1391570_at	5.8220300823	5.26169379	7.3476419923
1391571_at	5.08325951	8.038033066	5.7687141347
1391572_at	7.765592826	6.6016945313	5.9798060253
1391573_at	4.94069212	7.7056882733	6.9640007573
1391574_at	5.5241891217	7.4834541403	6.8026575453
1391575_at	4.4585887943	8.257517515	3.5322637097
1391576_at	5.239473215	4.4483081627	5.5678539137
1391577_at	7.1732200097	7.6150610087	7.2637824597
1391578_at	6.748790324	7.4580599497	7.1662360193
1391579_at	3.7493762737	4.9985113413	5.8478237693
1391580_at	6.74106048	6.108948304	5.8515235673
1391581_at	7.6631197567	8.2669752727	7.4007967267
1391582_at	3.9730617837	3.78315607	5.5874167567
1391583_at	5.4003296847	4.9878462747	5.8728733573
1391584_at	7.6417840853	7.4719673933	7.529554494
1391585_at	6.7684079283	6.0356608533	6.1481693487
1391586_at	4.2985205517	3.557952451	4.753482376
1391587_at	3.9861764967	3.1738930773	5.3843182117
1391588_at	5.230786001	6.6179822497	6.1728247147
1391589_at	6.467745889	3.362687559	6.3382854877
1391590_at	4.5459380973	3.598398101	3.582821193
1391591_at	5.502607155	7.580365715	7.3335999763
1391592_at	4.5170468083	4.417235581	4.228053888
1391593_at	4.2463219167	4.6343077827	6.3391133743
1391594_at	6.1246837713	7.5566950837	6.437890007
1391595_at	4.5392120407	6.4783673297	4.3626582423
1391596_at	3.8516116137	3.105190857	3.5884952777
1391597_at	5.222084847	5.2017531367	4.367241528
1391598_at	4.4387625473	8.086597881	3.952216388
1391599_at	5.5716594933	4.849351595	4.7796283633
1391600_at	6.5022135043	6.9601327187	6.827564936
1391601_at	6.2448524983	7.7361083177	5.4725366567
1391602_at	5.83582592	5.6475035487	7.2125716347
1391603_at	5.171958487	4.9373788077	6.5229614667
1391604_at	6.4644889413	7.1923511283	7.0061605953
1391605_at	4.4959022797	8.00267391	3.900029125
1391606_at	3.7442680737	3.1628994753	3.1520334093
1391607_at	7.3722019693	6.1842690197	7.8503213817
1391608_at	6.3639554247	6.2820483423	6.9851715503
1391609_at	4.905391055	3.97978393	3.9379726637
1391610_at	3.8546326107	4.0484288613	4.8258945227
1391611_at	5.6518576453	4.7079645383	4.5081912557
1391612_at	3.5732984757	4.052267579	4.299894573
1391613_at	8.24194919	7.33952212	9.3299392393
1391614_at	4.4693655783	4.0875664017	4.233557292
1391615_at	3.7953119197	3.2103662163	3.1352226803
1391616_at	4.8648969523	4.5650861023	7.6187517607
1391617_at	3.7719798213	3.5323556097	3.4637904973
1391618_at	6.3522843977	9.52649378	7.654371287
1391619_at	5.0569809417	6.7128309627	5.6754445807
1391620_at	4.0848408147	3.4659204737	3.339693716
1391621_at	4.2377013627	3.803556787	3.8521884163
1391622_at	5.510399113	5.1207245137	4.9784239243
1391623_at	6.5772388543	6.4873581137	6.700770212
1391624_at	5.7023178923	4.0546054787	9.960448365
1391625_at	8.423678704	8.422534034	8.03680784
1391626_at	5.5342366793	3.020735564	4.067558495
1391627_at	5.3004807323	4.708974493	4.5591633453
1391628_at	6.84820644	6.117201884	7.774506579
1391629_at	7.3127267023	3.974670237	4.4953707513
1391630_at	3.942037361	4.4384005437	4.8012274697
1391631_at	3.324009758	2.836999108	3.2155186193
1391632_at	7.893692214	6.4856608333	7.1346204327
1391633_at	2.6838090093	3.2563662737	5.4785786173
1391634_at	4.3417340003	3.8797555757	3.815423817
1391635_at	5.7545535457	6.1438275303	7.068061124
1391636_at	4.573276415	7.97189002	5.5265636387
1391637_at	4.7899040327	5.2132140413	6.599752291
1391638_at	5.8728425613	6.008284298	5.5331205657
1391639_at	6.999661748	7.5930548877	6.8935244323
1391640_at	4.3884664813	3.8392950203	4.090687253
1391641_at	4.0849224767	3.272416389	3.32346532
1391642_at	3.975557983	3.2068932013	3.7275864537
1391643_at	6.378879574	6.1487077437	6.6079126977
1391644_at	4.7178978393	4.4014835963	4.672591713
1391645_at	3.0498465603	3.564672597	3.266439806
1391646_at	5.906792967	5.1125695417	5.071964409
1391647_at	5.2838348667	5.262804896	4.5818351337
1391648_at	4.7016035077	3.6518478573	8.212689053
1391649_a_at	5.4496711407	6.6811561943	7.4055800067
1391650_at	4.21135742	3.8916514067	4.075671223
1391651_at	5.6386564673	4.8019649203	4.8908069333
1391652_at	9.2929073807	3.3525433233	3.244645342
1391653_at	3.4836942197	10.1487526167	3.5038191723
1391654_at	6.6651370133	6.6785504347	6.767868545
1391655_a_at	4.179085031	4.3059864063	4.1570331667
1391656_at	4.9149875917	6.4585902137	10.2657765333
1391657_at	4.205319009	3.9059859837	3.8452255387
1391658_at	9.317902509	8.0936204933	8.5246835443
1391659_at	3.96536683	3.5464609687	3.3819552453
1391660_at	5.0310017053	4.0008651283	3.8119489667
1391661_at	10.7017712567	6.299618157	7.3703605
1391662_at	4.516810739	5.234845424	4.7410367827
1391663_at	5.657880847	5.1837942893	4.6867659943
1391664_at	6.153502464	4.429090338	5.774100001
1391665_at	4.0802009737	3.2969668293	5.4087504903
1391666_at	3.2865212567	4.0669773943	3.0280254843
1391667_at	3.5241114043	3.9511053507	3.7520457943
1391668_at	4.697195456	5.4755591637	4.3665722847
1391669_at	6.9263379293	5.431993188	9.242904435
1391670_at	6.7612671417	8.1712366047	6.5644750083
1391671_at	5.5188778683	5.2145203843	5.220339872
1391672_at	6.5855592983	8.587991575	6.7312626677
1391673_at	4.315463949	5.491957656	4.5990664967
1391674_at	4.4918929507	4.2111470327	6.464886626
1391675_at	5.8147771093	8.1908347423	6.904480573
1391676_at	3.48511852	4.1903478283	3.8502331347
1391677_at	3.8279353363	3.525069928	4.1580183027
